time_from_start,number_of_rows_finished
60140.412365465,20064
60141.4247992,20096
60142.450430447,20128
60143.372261881,20160
60145.115395912,20192
60146.143229978,20224
60146.85609226,20256
60147.890157619,20288
60149.854340242,20320
60150.673244651,20352
60151.694659799,20384
60153.64219347,20416
60154.617339445,20448
60155.754614978,20480
60157.690359652,20512
60158.711431453,20544
60159.445299128,20576
60160.454374329,20608
60162.50835159,20640
60163.224173618,20672
60164.248370397,20704
60166.310032037,20736
60167.336075527,20768
60168.250114973,20800
60169.276642102,20832
60170.30595125,20864
60172.028318007,20896
60172.955256399,20928
60173.974182525,20960
60175.724706225,20992
60176.745390192,21024
60177.471411779,21056
60178.490546388,21088
60180.353633693,21120
60181.374825602,21152
60183.311592111,21184
60184.327157341,21216
60185.082709297,21248
60186.09217188,21280
60187.633180756,21312
60188.544378228,21344
60190.303041066,21376
60191.130905858,21408
60191.841068338,21440
60193.794908806,21472
60194.823111338,21504
60196.608063164,21536
60197.638530548,21568
60198.56354197,21600
60199.589274511,21632
60201.371470745,21664
60202.290391181,21696
60203.103953726,21728
60204.84286299,21760
60205.914678431,21792
60207.654578692,21824
60208.372197593,21856
60209.396045671,21888
60211.449702322,21920
60212.471362407,21952
60213.495857768,21984
60214.519834421,22016
60216.458153855,22048
60217.576190965,22080
60218.496890738,22112
60219.320837288,22144
60221.199188801,22176
60221.912598944,22208
60222.929833828,22240
60224.668369964,22272
60225.692343356,22304
60227.63972991,22336
60228.656952051,22368
60229.67335123,22400
60230.704269543,22432
60231.710351081,22464
60233.550845159,22496
60234.578434523,22528
60235.395662482,22560
60236.30642112,22592
60238.377835153,22624
60239.306263861,22656
60240.43452951,22688
60241.372173688,22720
60243.372451916,22752
60244.393902734,22784
60245.408602469,22816
60246.328549468,22848
60248.486591617,22880
60249.500113251,22912
60250.52176183,22944
60251.444710842,22976
60252.301035099,23008
60254.240722943,23040
60255.259994859,23072
60255.975978579,23104
60257.826994695,23136
60258.644038423,23168
