time_from_start,number_of_rows_finished
9929.47053095,15616
9930.309448505,15648
9931.230867108,15680
9932.772761266,15712
9933.592398847,15744
9934.516399628,15776
9936.364497893,15808
9936.991119387,15840
9938.01198579,15872
9939.748591643,15904
9940.666822925,15936
9941.679469643,15968
9942.400800119,16000
9943.347510032,16032
9944.982057292,16064
9945.80852148,16096
9947.654497403,16128
9948.480500161,16160
9949.296691866,16192
9950.210956199,16224
9950.82847938,16256
9952.566603432,16288
9953.584101301,16320
9954.201838306,16352
9955.81281821,16384
9956.641452887,16416
9958.075841438,16448
9958.889043395,16480
9959.710985901,16512
9961.264430143,16544
9962.068900228,16576
9962.990248265,16608
9964.7367797,16640
9965.357899131,16672
9966.3171311,16704
9967.745231655,16736
9968.769974016,16768
9969.589113485,16800
9970.509130092,16832
9972.046854562,16864
9972.877350491,16896
9973.598500219,16928
9975.53898133,16960
9976.17058513,16992
9977.015900996,17024
9978.876554321,17056
9979.697073864,17088
9980.510938806,17120
9981.426192927,17152
9983.101343491,17184
9984.020041741,17216
9984.835933829,17248
9985.453848847,17280
9987.031346886,17312
9987.639998432,17344
9988.580462288,17376
9990.224745068,17408
9991.036772048,17440
9992.732242195,17472
9993.361152763,17504
9994.289783689,17536
9995.226116061,17568
9996.86992506,17600
9997.801611076,17632
9998.63048994,17664
10000.147954471,17696
10000.96742522,17728
10001.898488122,17760
10003.338072289,17792
10004.246179138,17824
10005.179221935,17856
10005.796355244,17888
10007.490753943,17920
10008.413457548,17952
10010.060339172,17984
10010.777446204,18016
10011.700355094,18048
10013.401293653,18080
10014.325767279,18112
10015.353147108,18144
10016.168478737,18176
10016.988223867,18208
10018.853492279,18240
10019.674000417,18272
10020.696482654,18304
10021.343088931,18336
10022.159752171,18368
10023.924435733,18400
10024.762560151,18432
10025.672047115,18464
10027.3007038,18496
10028.065308614,18528
10028.865551665,18560
10030.619055477,18592
10031.233290361,18624
10032.159976746,18656
10033.181370679,18688
10034.921398939,18720
10035.831345925,18752
10036.645746065,18784
10037.471580979,18816
10039.326546764,18848
10040.249557895,18880
10041.072372157,18912
10042.002971355,18944
10042.816238798,18976
10044.533125065,19008
10045.147544301,19040
10045.863411731,19072
10047.598763998,19104
10048.227811597,19136
10049.172562135,19168
10050.913836047,19200
10051.841208341,19232
10052.762409495,19264
10053.722887572,19296
10055.292358101,19328
10056.122484236,19360
10056.944712982,19392
10057.771545003,19424
10059.320119176,19456
10059.934969919,19488
10060.855564596,19520
10062.705711004,19552
10063.633819832,19584
10064.559924944,19616
10065.37740092,19648
10067.113694401,19680
10068.045309029,19712
10068.865713,19744
10069.743947291,19776
10070.661942278,19808
10072.404913161,19840
10073.217165957,19872
10074.427231184,19904
10075.005923152,19936
10076.34994419,19968
10077.161122532,20000
10077.775666689,20032
10079.428297089,20064
10080.356596802,20096
10082.009341445,20128
10082.819908386,20160
10083.732214253,20192
10085.171883316,20224
10086.087465337,20256
10086.928182425,20288
10087.755392036,20320
10089.613413071,20352
10090.547139188,20384
10091.266503527,20416
10092.184430978,20448
10093.715881632,20480
10094.538457297,20512
10095.257208482,20544
10096.793280252,20576
10097.61867338,20608
10099.2585972,20640
10100.120505933,20672
10101.048842641,20704
10102.787211408,20736
10103.605687919,20768
